TimeStamp,Study(1)/NonStudy(2),Specification,Table(T)/Hand(H),Path,PackageName,Light Intensity,RAW Accelerometer X,RAW Accelerometer Y,RAW Accelerometer Z,Displacement(ACC),RAW Gyroscope X,RAW Gyroscope Y,RAW Gyroscope Z,Displacement(Gyro),RAW Gravity X,RAW Gravity Y,RAW Gravity Z,Displacement(Grav),RAW Rotation Vector X,RAW Rotation Vector Y,RAW Rotation Vector Z,Displacement(RotVec),RAW Game Rotation Vector X,RAW Game Rotation Vector Y,RAW Game Rotation Vector Z,Displacement(GameRotVec),RAW Linear Acceleration X,RAW Linear Acceleration Y,RAW Linear Acceleration Z,Displacement(LinAcc),Battery Temperature,Total Memory,Free Memory,Memory Used,Others
2018-02-15-15.09.36.,1,1A,H,com.android.chrome,null,103,0.93852234,4.1180267,9.002197,9.943767843,0.049468994,0.031326294,0.005996704,5.89E-02,0.88137823,4.1368136,8.847617,9.806649832,0.18454011,0.121827796,0.695105,0.729429932,0.19844855,-0.09754609,-0.23838784,0.325155084,-0.012596667,-0.057327747,-0.007105827,0.059123932,31.4,882,182,700,39
2018-02-15-15.09.37.,1,1A,H,com.android.chrome,null,111,0.99598694,4.2521057,8.868118,9.885135797,0.001525879,0.017471313,-0.001464844,1.76E-02,1.0797077,4.1456714,8.821452,9.806649553,0.19264778,0.114533514,0.6930809,0.728417618,0.1962785,-0.10819357,-0.24016662,0.328498255,-0.040836215,0.03130293,-0.07245636,0.088867283,31.4,882,182,700,40
2018-02-15-15.09.38.,1,1A,H,com.android.chrome,null,113,1.1683655,4.0414124,8.963898,9.901997752,0.022827148,0.019607544,0.002792358,3.02E-02,1.1247056,4.007984,8.879273,9.806650164,0.18874389,0.107976004,0.69556105,0.728758017,0.18856315,-0.10829134,-0.23933299,0.323362577,0.027611494,-0.04291153,-0.022924423,0.055940354,31.4,882,182,700,41
2018-02-15-15.09.39.,1,1A,H,com.android.chrome,null,111,1.1492157,4.098877,9.040512,9.992614603,-0.012329102,-0.005966187,6.71E-04,1.37E-02,1.0954787,4.0878105,8.846475,9.806650202,0.1910955,0.11152499,0.6928257,0.727298264,0.19313586,-0.107953005,-0.23924302,0.32587196,0.01907754,-0.04680872,0.06878948,0.085363935,31.4,882,181,701,42
2018-02-15-15.09.40.,1,1A,H,com.android.chrome,null,111,1.2832947,4.060562,8.9830475,9.941335495,0.002593994,0.006820679,0.024108887,2.52E-02,1.0930699,4.053246,8.862662,9.806649921,0.18950321,0.11053742,0.69405085,0.727898736,0.1911826,-0.107606694,-0.24066037,0.325649199,-0.09346318,-0.031105995,0.051932335,0.111354912,31.4,882,184,698,43
2018-02-15-15.09.41.,1,1A,H,com.android.chrome,null,121,1.2641449,3.830719,9.097961,9.952153774,0.008987427,-0.011291504,0.003860474,1.49E-02,1.192389,3.831165,8.948227,9.806649949,0.18399023,0.09957403,0.6999725,0.730567514,0.17843775,-0.10921246,-0.23955992,0.318050856,-0.001832843,0.005211353,0.105345726,0.105490471,31.4,882,184,698,44
2018-02-15-15.09.42.,1,1A,H,com.android.chrome,null,121,1.2066803,3.9264832,9.002197,9.895094668,0.004730225,-0.002761841,6.71E-04,5.52E-03,1.2038683,3.8486288,8.939192,9.806650607,0.18517326,0.09969424,0.699296,0.730234875,0.17920403,-0.1100636,-0.23961477,0.318815493,-0.032797217,0.025235415,-0.001747131,0.04141903,31.4,882,183,699,45
2018-02-15-15.09.43.,1,1A,H,com.android.chrome,null,121,1.3790588,4.0222626,8.868118,9.834831796,0.04626465,-0.020874023,-0.005722046,5.11E-02,1.1950766,3.8506358,8.9395075,9.806650727,0.1852542,0.09932077,0.6967337,0.727751044,0.17932874,-0.10965827,-0.23968308,0.31879729,-0.17872465,-0.11315632,0.37176037,0.427729618,31.4,882,183,699,46
2018-02-15-15.09.44.,1,1A,H,com.android.chrome,null,123,1.2449799,3.581726,9.078812,9.838880191,-0.08050537,0.080322266,0.10293579,1.53E-01,1.2606144,3.6711226,9.005781,9.806649847,0.18013418,0.09156758,0.7032807,0.731735394,0.17034553,-0.108698405,-0.2301315,0.306257163,-0.03222561,-0.13771224,-0.045495033,0.148569677,31.4,882,183,699,47
2018-02-15-15.09.45.,1,1A,H,com.android.chrome,null,130,1.4556732,3.1220398,9.25119,9.871708737,-0.017654419,-0.012359619,0.007064819,2.27E-02,1.3327461,3.1079586,9.205149,9.806650138,0.16033484,0.070432685,0.71917987,0.740194373,0.14134032,-0.10339701,-0.22108497,0.282040053,0.029647827,0.013518572,-0.04989624,0.059593458,31.5,882,183,699,48
2018-02-15-15.10.05.,1,1A,H,com.android.chrome,null,144,1.8195953,3.5242615,9.078812,9.90737975,0.005203247,0.01663208,0.014434814,2.26E-02,1.6441203,3.5775676,8.981551,9.806649778,0.1926276,0.07044812,0.6892943,0.719162681,0.15858191,-0.13007732,-0.24800986,0.321834153,0.13581479,-0.07878661,-0.18716335,0.244301262,31.5,882,183,699,67
2018-02-15-15.10.06.,1,1A,H,com.android.chrome,null,137,1.608902,3.8881836,8.906433,9.850435835,-0.008636475,0.012374878,0.010162354,1.82E-02,1.6450819,3.8272254,8.877862,9.806649908,0.20219639,0.08044644,0.6896259,0.723145139,0.17215313,-0.13311014,-0.2435825,0.326630439,-0.07744455,0.08612299,-0.14823914,0.188121425,31.5,882,184,698,68
2018-02-15-15.10.07.,1,1A,H,com.android.chrome,null,139,1.7046661,3.830719,9.059662,9.982873841,-0.008636475,-0.013198853,0.006973267,1.72E-02,1.655851,3.7748628,8.898255,9.806649465,0.20039392,0.07846978,0.69136834,0.724089367,0.16934554,-0.13280556,-0.24318926,0.324740273,0.026057959,0.003976345,0.058262825,0.063948302,31.5,882,183,699,69
2018-02-15-15.10.08.,1,1A,H,com.android.chrome,null,139,1.6855164,3.830719,9.040512,9.962240251,-0.00970459,-0.011062622,0.006973267,1.63E-02,1.6526486,3.7700865,8.900876,9.806650457,0.2000575,0.07847697,0.69166195,0.724277496,0.16918519,-0.13250665,-0.2428396,0.324272589,-0.028592587,0.026947021,0.034046173,0.051988651,31.5,882,183,699,70
2018-02-15-15.10.09.,1,1A,H,com.android.chrome,null,139,1.6472168,3.8498688,9.078812,9.997981811,-0.002243042,0.008117676,5.80E-04,8.44E-03,1.6546026,3.7618332,8.904004,9.806650092,0.19975755,0.078224465,0.69217247,0.724655003,0.16874266,-0.13246909,-0.24275798,0.323965402,0.008276463,0.017418861,0.014689446,0.02424245,31.5,882,183,699,71
2018-02-15-15.10.10.,1,1A,H,com.android.chrome,null,139,1.7238312,3.8115692,8.9830475,9.909328744,0.009475708,-0.005737305,-0.002609253,1.14E-02,1.6590313,3.751899,8.907371,9.806650248,0.19947855,0.07783824,0.6927574,0.725095372,0.16821955,-0.13248648,-0.24241011,0.323439555,0.002971172,-0.012656212,0.006895065,0.014715621,31.5,882,183,699,72
2018-02-15-15.10.11.,1,1A,H,com.android.chrome,null,139,1.5514374,3.8881836,9.481033,10.36411677,-0.11286926,0.061141968,-0.04107666,1.35E-01,1.716754,3.8073025,8.872857,9.806650191,0.2043443,0.07650888,0.68762696,0.721415995,0.1699959,-0.13679032,-0.24519451,0.328223316,-0.31739485,0.021780014,0.22777748,0.391275402,31.5,882,183,699,73
2018-02-15-15.10.12.,1,1A,H,com.android.chrome,null,137,1.6472168,3.9073334,9.002197,9.950885805,0.003250122,0.054748535,0.018585205,5.79E-02,1.6509641,3.8931017,8.848077,9.80665029,0.20565332,0.08111933,0.68365353,0.718509417,0.17489761,-0.13522005,-0.24794737,0.332192014,-0.023856997,-0.033188343,0.04634571,0.061794395,31.5,882,182,700,74
2018-02-15-15.10.13.,1,1A,H,com.android.chrome,null,129,1.5897522,4.2521057,8.772354,9.877343248,0.01071167,0.001480103,0.003662109,1.14E-02,1.5436641,4.2241015,8.714611,9.806649643,0.21503282,0.09715641,0.6797717,0.719561009,0.19356781,-0.13494436,-0.24835663,0.342577718,0.004797339,-0.01343298,-0.06725216,0.068748181,31.5,882,182,700,75
2018-02-15-15.10.14.,1,1A,H,com.android.chrome,null,134,1.5322876,4.2712555,8.963898,10.04703918,-0.011657715,-0.001708984,0.003662109,1.23E-02,1.6030471,4.1755557,8.727277,9.806650256,0.2150966,0.093627855,0.68165326,0.720891039,0.19026166,-0.13723418,-0.24832056,0.341607699,0.020978808,-0.003006458,-0.042862892,0.047816071,31.5,882,183,699,76
2018-02-15-15.10.15.,1,1A,H,com.android.chrome,null,139,1.7046661,3.9456482,8.963898,9.941101226,0.03627014,0.002548218,-0.011245728,3.81E-02,1.6996089,3.9026883,8.834633,9.806650122,0.20786855,0.07968531,0.6834058,0.718750701,0.17498784,-0.13761663,-0.2465635,0.332193679,-0.020195127,0.004124641,0.036301613,0.041745214,31.5,882,183,699,77
2018-02-15-15.10.16.,1,1A,H,com.android.chrome,null,142,1.7238312,4.0222626,8.734055,9.769027954,-0.02444458,0.035568237,0.028167725,5.15E-02,1.7150353,3.8992116,8.833187,9.806650282,0.20873079,0.07787344,0.67966163,0.715243138,0.17407091,-0.13904004,-0.2502496,0.335048768,-0.11153042,0.10554218,-0.34048843,0.373511121,31.5,882,184,698,78
2018-02-15-15.10.17.,1,1A,H,com.android.chrome,null,147,1.7621307,3.830719,9.078812,10.01021179,-0.02230835,0.005737305,-0.009124756,2.48E-02,1.7908659,3.8021984,8.860388,9.806650236,0.2076637,0.0715663,0.68057996,0.715146859,0.16830456,-0.14113653,-0.2485761,0.331716781,0.043261528,-0.04109025,-0.05239582,0.079405859,31.5,882,185,697,79
2018-02-15-15.10.18.,1,1A,H,com.android.chrome,null,149,1.8578949,3.7541046,9.270355,10.17273595,0.012832642,0.023849487,-0.01550293,3.12E-02,1.799667,3.7327964,8.888071,9.8066496,0.20532833,0.06837216,0.68011814,0.713719244,0.16412705,-0.14105597,-0.2516488,0.331906001,0.032702327,-0.06993556,0.102991104,0.128715159,31.5,882,184,698,80
2018-02-15-15.10.19.,1,1A,H,com.android.chrome,null,147,1.6855164,3.9456482,9.366119,10.30210126,0.08100891,-0.0027771,0.006866455,8.13E-02,1.8039793,3.7957304,8.860501,9.806650221,0.20793192,0.070742466,0.6802566,0.714835101,0.16756967,-0.14198798,-0.25012532,0.33287063,0.0843215,-0.002795458,0.23863697,0.253111701,31.5,882,184,698,81
2018-02-15-15.10.20.,1,1A,H,com.android.chrome,null,147,1.742981,3.8115692,9.078812,9.999543483,-0.02230835,0.015335083,-0.004852295,2.75E-02,1.7620187,3.8005702,8.866868,9.80665039,0.20680682,0.07173914,0.67786664,0.712333311,0.16799676,-0.14033051,-0.25252923,0.334195415,0.09212828,0.019041538,-0.20981693,0.229942045,31.5,882,184,698,82
2018-02-15-15.10.21.,1,1A,H,com.android.chrome,null,144,1.6855164,3.8881836,9.021347,9.967127918,0.04798889,0.013198853,-0.053863525,7.33E-02,1.7406836,3.7842813,8.878042,9.806650504,0.20528924,0.072126105,0.6787458,0.712770446,0.16728513,-0.13914575,-0.2534719,0.33405667,0.03522575,-0.026054382,0.11394215,0.122075787,31.5,882,184,698,83
2018-02-15-15.10.22.,1,1A,H,com.android.chrome,null,147,1.6855164,3.9073334,9.078812,10.02661694,-0.004211426,-0.005981445,-0.00378418,8.24E-03,1.7424362,3.7953212,8.872984,9.806650396,0.20595326,0.0720208,0.6771181,0.711401899,0.16758743,-0.13970752,-0.25514954,0.335715692,-0.07941437,0.043865442,0.03381443,0.096820632,31.5,882,183,699,84
2018-02-15-15.10.23.,1,1A,H,com.android.chrome,null,147,1.493988,4.098877,8.485046,9.540901343,-0.12884521,-0.052841187,-0.02722168,1.42E-01,1.769684,3.7841482,8.872363,9.806650002,0.20660755,0.070347,0.6762735,0.710620311,0.16672301,-0.14085034,-0.25468785,0.335412107,-0.29354143,0.06587601,-0.03624916,0.303018517,31.5,882,183,699,85
2018-02-15-15.10.24.,1,1A,H,com.android.chrome,null,147,1.3407593,4.1371765,8.734055,9.756924804,0.03627014,-0.06669617,-0.05491638,9.37E-02,1.7292554,3.7617517,8.889842,9.806650339,0.20423868,0.07092795,0.6762528,0.709973283,0.16602667,-0.13848957,-0.2550815,0.334381201,-0.3924532,0.3060093,-0.10219765,0.508040909,31.5,882,183,699,86
2018-02-15-15.10.25.,1,1A,H,com.android.chrome,null,149,1.9536743,3.7349548,8.753204,9.715210286,0.03627014,-0.011306763,0.016448975,4.14E-02,1.7824389,3.762202,8.879141,9.806650663,0.20608377,0.069421254,0.6776301,0.711668731,0.16560043,-0.14094797,-0.25347668,0.333976436,-0.00644052,0.036065817,-0.05619049,0.067079018,31.5,882,184,698,87
2018-02-15-15.10.26.,1,1A,H,com.android.chrome,null,147,2.1452026,3.8881836,8.446747,9.542924121,0.2685089,-0.16363525,-0.036819458,3.17E-01,1.9027923,3.980423,8.758196,9.806649936,0.21929508,0.07325257,0.67609,0.714530587,0.17604995,-0.1498756,-0.24949285,0.340151382,0.18771839,-0.18399477,-0.13790703,0.296834328,31.5,882,183,699,88
2018-02-15-15.10.27.,1,1A,H,com.android.chrome,null,102,0.86190796,4.730942,8.638275,9.886581437,-0.32484436,-0.16577148,0.07611084,3.73E-01,0.96263885,4.4043126,8.708946,9.806649961,0.20123823,0.12438046,0.6755284,0.715755505,0.2107413,-0.10749618,-0.24649543,0.341653803,-0.1281994,0.34603357,-0.22254467,0.430929748,31.5,882,183,699,89
2018-02-15-15.10.29.,1,1A,H,com.android.chrome,null,113,1.0151367,4.711792,9.481033,10.63585789,-0.19702148,0.025985718,0.18370056,2.71E-01,1.1662983,4.7725716,8.487207,9.806649482,0.22457696,0.12976143,0.6678726,0.716468178,0.22749285,-0.12457866,-0.24952666,0.359911647,-0.27572334,0.18704844,0.6746254,0.752416048,31.5,882,183,699,90
2018-02-15-15.10.30.,1,1A,H,com.android.chrome,null,88,0.72784424,5.286392,8.65744,10.16990487,-0.09794617,-0.18600464,0.035629272,2.13E-01,0.90166754,5.086852,8.335546,9.806650536,0.22841768,0.15109873,0.6624775,0.716855565,0.247765,-0.11669604,-0.25165704,0.371936455,-0.49258316,0.26421404,0.20816422,0.596472607,31.5,882,183,699,91
2018-02-15-15.10.31.,1,1A,H,com.android.chrome,null,106,1.0343018,4.577713,9.212891,10.33937121,0.016036987,0.41906738,0.1794281,4.56E-01,1.3261824,4.665232,8.523335,9.806650238,0.21530765,0.13901117,0.7303892,0.77404772,0.22990045,-0.11325758,-0.16775534,0.306305975,0.38524652,-0.45808887,0.2513914,0.649197913,31.5,882,184,698,92
2018-02-15-15.10.32.,1,1A,H,com.android.chrome,null,95,0.746994,5.0373993,8.810669,10.17650628,-0.06706238,-0.07522583,-0.10179138,1.43E-01,0.788571,4.8315773,8.497317,9.806649766,0.21455652,0.14395447,0.66042817,0.709170471,0.2342117,-0.10909754,-0.261523,0.367629805,0.04332626,0.29250574,0.023924828,0.296663395,31.5,882,186,696,93
2018-02-15-15.10.33.,1,1A,H,com.android.chrome,null,109,1.493988,4.807556,8.638275,9.998219332,0.013900757,-0.007049561,0.35839844,3.59E-01,1.369375,4.908392,8.378716,9.806649873,0.23812214,0.12689449,0.66454506,0.717233924,0.23334208,-0.1354837,-0.24194,0.362407675,0.42952085,-0.1558814,0.05629158,0.4603867,31.5,882,186,696,94
2018-02-15-15.10.34.,1,1A,H,com.android.chrome,null,137,1.8578949,4.1371765,8.734055,9.841327126,0.05970764,0.034500122,-0.01550293,7.07E-02,1.9212353,4.1768713,8.662158,9.806649792,0.22473498,0.088583484,0.7005473,0.741025886,0.19271988,-0.14564303,-0.2080154,0.318784019,-0.044843793,-0.04446602,0.07830715,0.100599217,31.5,882,182,700,95
2018-02-15-15.10.35.,1,1A,H,com.android.chrome,null,134,1.7812805,4.34787,8.734055,9.91769381,0.044799805,0.037704468,-0.009124756,5.93E-02,1.7526902,4.319849,8.627709,9.806649831,0.22325298,0.10132797,0.70318615,0.744701291,0.20183618,-0.1391812,-0.2099219,0.322763774,0.023151398,-0.03262043,0.04268074,0.058495515,31.5,882,182,700,96
2018-02-15-15.10.36.,1,1A,H,com.android.chrome,null,66,-0.3256073,5.3821716,8.331818,9.924363074,-0.16293335,0.036636353,-0.1539917,2.27E-01,0.016762724,4.9682894,8.454951,9.80664963,0.19063564,0.18048684,0.6657597,0.715648954,0.25237653,-0.07227409,-0.2625201,0.371260367,-0.15122387,0.20483494,-0.39250565,0.467853286,31.5,882,181,701,97
2018-02-15-15.10.37.,1,1A,H,com.android.chrome,null,103,1.3982086,4.5394135,8.753204,9.958907695,0.10018921,-0.27868652,0.057998657,3.02E-01,1.3385594,4.708777,8.497415,9.806649978,0.22986937,0.117951214,0.65923977,0.708060372,0.2202284,-0.13509946,-0.26073578,0.367063427,0.059061527,-0.31546402,0.11124611,0.339678538,31.5,882,193,689,98
2018-02-15-15.10.38.,1,1A,H,com.android.chrome,null,134,1.8004456,4.3670197,8.810669,9.997017237,0.09272766,0.003616333,0.003662109,9.29E-02,1.7710611,4.3270836,8.620329,9.806649885,0.22834258,0.09135206,0.67409813,0.717561023,0.19660607,-0.14775516,-0.24542056,0.347443212,0.07569301,0.023356915,-0.014633179,0.080554995,31.5,882,218,664,99
2018-02-15-15.10.39.,1,1A,H,com.android.chrome,null,131,1.8962097,4.481949,8.829819,10.08212188,0.07356262,-0.00491333,-0.03149414,8.02E-02,1.7420616,4.475826,8.550005,9.806649912,0.23305501,0.098774575,0.6748876,0.720794233,0.20534305,-0.14800434,-0.24248809,0.350530351,0.12396824,-0.07141733,0.15084076,0.207897798,31.5,882,203,679,100
2018-02-15-15.10.40.,1,1A,H,com.android.chrome,null,77,0.28730774,6.320694,7.8146667,10.05498553,-0.3088684,-0.48854065,0.23908997,6.25E-01,0.8185062,5.583816,8.020064,9.806649789,0.25175235,0.16646706,0.6356159,0.703632077,0.27374497,-0.1270992,-0.27182382,0.406175706,-0.69603306,0.6768532,-0.75963783,1.232737566,31.5,882,204,678,101
2018-02-15-15.10.41.,1,1A,H,Undefined,null,113,1.8962097,5.1523285,7.833832,9.566139451,0.34306335,0.23902893,-0.21577454,4.71E-01,1.6176262,5.0729065,8.235247,9.806650194,0.2507946,0.13123013,0.68181735,0.738237209,0.2421996,-0.14648762,-0.223577,0.360702015,0.106959105,-0.07404661,-0.5142317,0.530431326,31.5,882,202,680,1
2018-02-15-15.10.42.,1,1A,H,Undefined,null,61,0.7086792,5.7652435,8.619125,10.39372766,-0.16186523,-0.16044617,0.06225586,2.36E-01,0.62094957,5.6765766,7.972533,9.806649922,0.2474483,0.17967547,0.639869,0.709187051,0.28244168,-0.11722046,-0.2671743,0.406073941,0.15489334,-0.016893864,0.46778774,0.493054479,31.5,882,200,682,2
2018-02-15-15.10.43.,1,1A,H,Undefined,null,116,1.3024445,4.4053345,8.580826,9.733134571,0.027755737,-0.046463013,-0.006988525,5.46E-02,1.3952137,4.1837215,8.759009,9.806650066,0.2086761,0.0993434,0.67463267,0.713122756,0.19405183,-0.12553371,-0.24288315,0.335271606,-0.11773217,0.14675856,-0.334898,0.384129678,31.5,882,216,666,3
2018-02-15-15.10.44.,1,1A,H,Undefined,null,144,1.5322876,4.1371765,8.868118,9.904930668,-0.005264282,-0.0027771,-0.046401978,4.68E-02,1.7200236,3.859014,8.849854,9.806650094,0.20953555,0.06984179,0.65837073,0.694431451,0.16940533,-0.14172105,-0.26706043,0.346560666,-0.21087122,0.22625661,-0.10077095,0.325289885,31.5,882,208,674,4
2018-02-15-15.10.45.,1,1A,H,Undefined,null,152,1.9345093,3.7924194,8.810669,9.785328782,0.012832642,-0.072021484,-0.002731323,7.32E-02,1.843972,3.7667074,8.864653,9.806650304,0.2103706,0.061422396,0.65740913,0.692975659,0.16243564,-0.14711615,-0.27029455,0.347976497,0.085253954,0.05238533,-0.09490204,0.137908871,31.5,882,202,680,5
2018-02-15-15.10.46.,1,1A,H,Undefined,null,147,1.9536743,3.9456482,8.963898,9.986813823,-0.05001831,0.036636353,-0.00592041,6.23E-02,1.839829,3.9853666,8.769394,9.806650234,0.21930784,0.06920564,0.65489966,0.694102956,0.17372318,-0.1506838,-0.27081954,0.355286608,0.091655016,-0.0877862,0.08873558,0.1548582,31.5,882,202,680,6
2018-02-15-15.10.47.,1,1A,H,Undefined,null,147,1.7812805,3.9456482,8.810669,9.816770761,-0.013793945,0.06326294,0.015380859,6.66E-02,1.7714252,3.9307156,8.80806,9.806650464,0.21461575,0.06967083,0.65495515,0.692733855,0.17160955,-0.14650634,-0.27226505,0.353613069,-0.22107816,-0.049178123,-0.15557098,0.274766029,31.5,882,201,681,7
2018-02-15-15.10.48.,1,1A,H,Undefined,null,147,1.7621307,3.9839478,9.078812,10.06984469,-0.007400513,-0.01663208,-0.008056641,1.99E-02,1.7307525,3.938346,8.8127365,9.806650705,0.2134162,0.07161733,0.65541315,0.692994887,0.17272544,-0.14436564,-0.2712677,0.352507703,-0.010988951,0.011935473,0.16700554,0.167791725,31.5,882,202,680,8
2018-02-15-15.10.49.,1,1A,H,Undefined,null,144,1.7046661,3.9073334,8.944733,9.908652242,0.01071167,-0.009170532,0.003662109,1.46E-02,1.6931041,3.8768113,8.847266,9.806649939,0.20945212,0.07102659,0.65665156,0.69289699,0.16994812,-0.14153658,-0.2720191,0.350584309,-0.0685333,-0.002182007,-0.040019035,0.07939205,31.5,882,203,679,9
2018-02-15-15.10.50.,1,1A,H,Undefined,null,147,1.7238312,3.9073334,8.810669,9.791156037,0.038406372,-0.003845215,-0.00592041,3.90E-02,1.7440568,3.867277,8.841539,9.806649652,0.21065925,0.069495514,0.65915775,0.695482484,0.16895688,-0.14373769,-0.2706457,0.349937203,-0.00595963,0.005914211,-0.11440945,0.114717119,31.5,882,202,680,10
2018-02-15-15.10.51.,1,1A,H,Undefined,null,144,1.7621307,3.9839478,8.963898,9.966364033,-0.008468628,0.00894165,0.008987427,1.52E-02,1.7080138,3.909253,8.830109,9.806650555,0.21108517,0.072338164,0.6587785,0.695542142,0.17165886,-0.14255875,-0.2704468,0.350615506,-0.06483734,0.02161789,-0.005264282,0.068548716,31.5,882,207,675,11
2018-02-15-15.10.52.,1,1A,H,Undefined,null,160,2.1452026,3.2944183,9.327805,10.12240249,0.024551392,0.2475586,0.026031494,2.50E-01,2.0275457,3.3390903,8.994994,9.80664992,0.19805786,0.046432953,0.6857773,0.715313526,0.1421913,-0.14548047,-0.24329653,0.317137406,-0.025376797,-0.014366865,-0.19416142,0.196339109,31.5,882,208,674,12
2018-02-15-15.10.53.,1,1A,H,Undefined,null,130,1.3024445,3.0071106,9.34697,9.904792982,0.005386353,4.12E-04,-0.001663208,5.65E-03,1.3276322,2.946244,9.258911,9.806650492,0.15569897,0.0607023,0.7039017,0.723467029,0.13206571,-0.10239916,-0.23069037,0.284859591,-0.11977923,0.04013753,-0.03731346,0.131720839,31.5,882,207,675,13
2018-02-15-15.10.54.,1,1A,H,Undefined,null,131,1.3982086,2.968811,9.23204,9.797927771,0.007507324,-0.024093628,0.010055542,2.72E-02,1.3354105,2.9452415,9.258111,9.806650192,0.15555595,0.06140082,0.70837474,0.727847846,0.13187143,-0.10284765,-0.23117524,0.285323859,-0.1055814,0.0859189,0.07958603,0.157681405,31.5,882,207,675,14
2018-02-15-15.11.07.,1,1A,H,Undefined,null,157,1.9728241,3.5051117,9.212891,10.05262172,-0.023895264,0.003448486,0.01348877,2.77E-02,1.9016128,3.474183,8.971305,9.806650405,0.19930667,0.0535501,0.67642313,0.707205071,0.14855775,-0.14325276,-0.25760242,0.330075393,0.02585888,-0.03609252,-0.0352602,0.056697737,31.5,882,207,675,26
2018-02-15-15.11.08.,1,1A,H,Undefined,null,152,1.8004456,3.6774902,9.193741,10.06431379,-0.016448975,0.010894775,-0.009948731,2.21E-02,1.836196,3.5843961,8.941525,9.806649809,0.2015134,0.059172977,0.6728711,0.704886238,0.15497261,-0.14174828,-0.25836954,0.332962316,-0.06140673,0.04301095,0.12727928,0.14771846,31.5,882,207,675,27
2018-02-15-15.11.09.,1,1A,H,Undefined,null,152,1.8004456,3.715805,9.002197,9.903956885,0.014450073,-0.007217407,-3.66E-04,1.62E-02,1.8194345,3.5899816,8.942711,9.806650285,0.20102994,0.060295973,0.6739157,0.705840642,0.15587509,-0.14054039,-0.25572732,0.330824889,-0.06438017,0.09322548,-0.088567734,0.143805563,31.5,882,207,675,28
2018-02-15-15.11.10.,1,1A,H,Undefined,null,147,1.5897522,4.003113,9.021347,9.996845875,-0.04840088,-0.0423584,-0.023803711,6.86E-02,1.7071761,3.897253,8.835573,9.806649857,0.20966896,0.07449878,0.6675913,0.70369687,0.17263855,-0.14038189,-0.25989634,0.342136305,-0.06432927,-0.024462461,0.19812489,0.209738263,31.5,882,207,675,29
2018-02-15-15.11.11.,1,1A,H,Undefined,null,155,1.9345093,3.6391907,9.308655,10.1802305,-0.020706177,-0.004013062,0.006027222,2.19E-02,1.8751432,3.5683937,8.939843,9.806650217,0.20251086,0.056428876,0.67038816,0.702577506,0.15372244,-0.1434025,-0.25780246,0.33265143,0.032277346,0.019247055,0.23966503,0.242593493,31.5,882,206,676,30
2018-02-15-15.11.12.,1,1A,H,Undefined,null,155,1.9345093,3.715805,8.925583,9.859795379,-0.003662109,-0.014663696,-0.001434326,1.52E-02,1.8924037,3.686902,8.887967,9.806650576,0.20794064,0.060004283,0.6691505,0.703279614,0.15977207,-0.14598873,-0.2567727,0.33581549,0.0158149,-0.041483164,-0.12416172,0.131860141,31.5,882,207,675,31
2018-02-15-15.11.13.,1,1A,H,Undefined,null,155,1.9536743,3.6583405,8.906433,9.824705963,0.015518189,-0.008270264,-3.66E-04,1.76E-02,1.9151423,3.6273003,8.9075985,9.80665022,0.20645058,0.056718934,0.6686143,0.70205695,0.15595502,-0.14668645,-0.25960657,0.336503275,0.013118863,0.040371895,-0.11936569,0.126689236,31.5,882,207,675,32
2018-02-15-15.11.14.,1,1A,H,Undefined,null,157,1.9536743,3.6583405,8.9830475,9.894212494,-0.042007446,-0.004013062,0.023071289,4.81E-02,1.9390689,3.5882308,8.91824,9.806650456,0.20581497,0.054277167,0.6680613,0.701150279,0.1537812,-0.14713147,-0.2586072,0.334923888,0.04663229,0.061365128,-0.12873077,0.15003953,31.5,882,207,675,33
2018-02-15-15.11.15.,1,1A,H,Undefined,null,157,1.8962097,3.7541046,9.002197,9.936219774,0.013381958,0.024749756,-0.007827759,2.92E-02,1.9121044,3.6523612,8.8980055,9.806650165,0.20742951,0.05745413,0.66744477,0.701292022,0.15737416,-0.14683786,-0.2590551,0.336804881,0.03498006,0.014277935,-0.053887367,0.065812707,31.5,882,207,675,34
2018-02-15-15.11.16.,1,1A,H,Undefined,null,157,1.8962097,3.69664,8.9830475,9.897267345,0.009124756,-0.002944946,-0.007827759,1.24E-02,1.9319088,3.6212347,8.9064455,9.806649979,0.2068381,0.055818036,0.6684288,0.701922156,0.15552808,-0.14733861,-0.25892076,0.336061913,0.014334321,0.006431341,0.011523247,0.019483843,31.5,882,207,675,35
2018-02-15-15.11.17.,1,1A,H,Undefined,null,157,1.9345093,3.7349548,9.078812,10.00585033,-0.017501831,-0.005081177,-3.66E-04,1.82E-02,1.9317082,3.6334243,8.901524,9.806650715,0.20742568,0.055885624,0.6670249,0.700764463,0.15613459,-0.14754866,-0.25908017,0.336557799,-0.023526907,0.052009344,0.055966377,0.079941995,31.5,882,207,675,36
2018-02-15-15.11.18.,1,1A,H,Undefined,null,157,2.0302887,3.6583405,8.925583,9.857563558,0.01763916,-0.017868042,0.018814087,3.14E-02,1.9511753,3.601599,8.910207,9.806650253,0.20670082,0.054595426,0.6692452,0.702563184,0.15447798,-0.14779188,-0.25754386,0.334715888,-0.08328271,0.023621798,9.93E-04,0.08657358,31.5,882,207,675,37
